,數學面面觀二,2,221 U6840,四3.4
,數學面面觀二,2,221 U6840,四3.4
,數學面面觀二,2,221 U6840,四3.4
,拓樸學,3,221 U6850,二6四4.5
,拓樸學,3,221 U6850,二6四4.5
,博士論文,,222 D0010,
01,高等專題研究,1,222 D0020,
02,高等專題研究,1,222 D0020,
03,高等專題研究,1,222 D0020,
04,高等專題研究,1,222 D0020,
05,高等專題研究,1,222 D0020,
07,高等專題研究,1,222 D0020,
11,高等專題研究,1,222 D0020,
12,高等專題研究,1,222 D0020,
16,高等專題研究,1,222 D0020,
17,高等專題研究,1,222 D0020,
18,高等專題研究,1,222 D0020,
19,高等專題研究,1,222 D0020,
25,高等專題研究,1,222 D0020,
26,高等專題研究,1,222 D0020,
30,高等專題研究,1,222ED0020,
33,高等專題研究,1,222 D0020,
34,高等專題研究,1,222 D0020,
36,高等專題研究,1,222 D0020,
42,高等專題研究,1,222 D0020,
46,高等專題研究,1,222 D0020,
,高等專題討論二,1,222 D0080,三7.8
,實驗粒子物理,3,222 D1210,四2.3.4
,高等實驗物理一,2,222 D1230,四5.6
,古典電力學二,4,222 D1320,三3.4五3.4
,古典電力學二,4,222 D1320,三3.4五3.4
,古典電力學二,4,222 D1320,三3.4五3.4
,量子力學三,4,222 D1430,一3.4四5.6
,量子力學三,4,222 D1430,一3.4四5.6
,量子力學三,4,222 D1430,一3.4四5.6
,量子場論二,3,222 D1680,四9.10.A
,量子場論二,3,222 D1680,四9.10.A
,固態理論二,3,222 D1750,二2.3.4
,進階半導體物理,2,222 D3120,三3.4
,離子體物理學導論,3,222 D3220,五7.8.9
,離子體物理學導論,3,222 D3220,五7.8.9
,離子體物理學導論,3,222 D3220,五7.8.9
,軟物質物理理論及模擬,3,222ED3310,五2.3.4
,超穎材料,3,222 D3320,五7.8.9
,超穎材料,3,222 D3320,五7.8.9
,弱作用和CP破壞,3,222ED3420,三9.10.A
,高等專題討論二(國際),1,222ED5030,三7.8
,高等專題討論四(國際),1,222ED5130,三7.8
01,奈米科技進階,3,222ED5350,三2.3.4
02,奈米科技進階,3,222ED5350,五2.3.4
,奈米尺度的量測、製作與操控,3,222ED5390,四7.8.9
,奈米光學影像和光譜,3,222ED5410,五7.8.9
,碩士論文,,222 M0010,
01,專題研究,1,222 M0020,
02,專題研究,1,222 M0020,
03,專題研究,1,222 M0020,
04,專題研究,1,222 M0020,
05,專題研究,1,222 M0020,
07,專題研究,1,222 M0020,
09,專題研究,1,222 M0020,
11,專題研究,1,222 M0020,
12,專題研究,1,222 M0020,
15,專題研究,1,222 M0020,
16,專題研究,1,222 M0020,
17,專題研究,1,222 M0020,
18,專題研究,1,222 M0020,
24,專題研究,1,222 M0020,
25,專題研究,1,222 M0020,
26,專題研究,1,222 M0020,
30,專題研究,1,222EM0020,
32,專題研究,1,222 M0020,
33,專題研究,1,222 M0020,
34,專題研究,1,222 M0020,
37,專題研究,1,222 M0020,
40,專題研究,1,222 M0020,
42,專題研究,1,222 M0020,
46,專題研究,1,222 M0020,
47,專題研究,1,222 M0020,
,專題討論二,1,222 M0150,二7.8
01,量子力學二,4,222 M1420,二3.4四3.4
01,量子力學二,4,222 M1420,二3.4四3.4
01,量子力學二,4,222 M1420,二3.4四3.4
02,量子力學二,4,222EM1420,一3.4三3.4
02,量子力學二,4,222EM1420,一3.4三3.4
02,量子力學二,4,222EM1420,一3.4三3.4
01,統計物理一,4,222 M1610,一8.9三8.9
01,統計物理一,4,222 M1610,一8.9三8.9
01,統計物理一,4,222 M1610,一8.9三8.9
02,統計物理一,4,222 M1610,一8.9三8.9
02,統計物理一,4,222 M1610,一8.9三8.9
02,統計物理一,4,222 M1610,一8.9三8.9
,超導體物理,3,222 M2540,一2.3.4
,磁學導論,3,222 M3060,五6.7.8
,磁學導論,3,222 M3060,五6.7.8
,星系形成和演化,3,222 M3080,三2.3.4
,星系形成和演化,3,222 M3080,三2.3.4
,強子對撞機下的量子色動力學,3,222EM6040,四7.8.9
,量子光學導論,3,222 U0330,四7.8.9
,量子光學導論,3,222 U0330,四7.8.9
,量子光學導論,3,222 U0330,四7.8.9
01,實驗物理專題二,2,222 U2070,
02,實驗物理專題二,2,222 U2070,
03,實驗物理專題二,2,222 U2070,
04,實驗物理專題二,2,222 U2070,
01,理論物理專題二,2,222 U2080,
02,理論物理專題二,2,222 U2080,
03,理論物理專題二,2,222 U2080,
04,理論物理專題二,2,222 U2080,
,超對稱,3,222 U2120,四5.6五5
,超對稱,3,222 U2120,四5.6五5
,當代原子與分子物理導論,3,222EU2230,二2.3.4
,當代原子與分子物理導論,3,222EU2230,二2.3.4
,蛋白質結構與醫藥應用專題,2,222 U2270,二5.6
,粒子天文物理學中的儀器方法,3,222EU5040,三7.8.9
,博士論文,,223 D0010,
,博士論文,,223 D0010,
01,專題研究,1,223 D0020,
05,專題研究,1,223 D0020,
08,專題研究,1,223 D0020,
11,專題研究,1,223 D0020,
12,專題研究,1,223 D0020,
13,專題研究,1,223 D0020,
15,專題研究,1,223 D0020,
16,專題研究,1,223 D0020,
17,專題研究,1,223 D0020,
19,專題研究,1,223 D0020,
20,專題研究,1,223 D0020,
21,專題研究,1,223 D0020,
22,專題研究,1,223 D0020,
23,專題研究,1,223 D0020,
24,專題研究,1,223 D0020,
25,專題研究,1,223 D0020,
27,專題研究,1,223 D0020,
29,專題研究,1,223 D0020,
30,專題研究,1,223 D0020,
31,專題研究,1,223 D0020,
32,專題研究,1,223 D0020,
35,專題研究,1,223 D0020,
38,專題研究,1,223 D0020,
39,專題研究,1,223 D0020,
40,專題研究,1,223 D0020,
41,專題研究,1,223 D0020,
42,專題研究,1,223 D0020,
43,專題研究,1,223 D0020,
44,專題研究,1,223 D0020,
46,專題研究,1,223 D0020,
47,專題研究,1,223 D0020,
48,專題研究,1,223 D0020,
49,專題研究,1,223 D0020,
53,專題研究,1,223 D0020,
54,專題研究,1,223 D0020,
71,專題研究,1,223 D0020,
72,專題研究,1,223 D0020,
73,專題研究,1,223 D0020,
74,專題研究,1,223 D0020,
76,專題研究,1,223 D0020,
80,專題研究,1,223 D0020,
83,專題研究,1,223 D0020,
84,專題研究,1,223 D0020,
89,專題研究,1,223 D0020,
01,當代化學研讀,1,223 D0090,五8.9.10
01,當代化學研讀,1,223 D0090,五8.9.10
11,當代化學研讀,1,223 D0090,五A.B.C
11,當代化學研讀,1,223 D0090,五A.B.C
12,當代化學研讀,1,223 D0090,六2.3.4
12,當代化學研讀,1,223 D0090,六2.3.4
15,當代化學研讀,1,223 D0090,五8.9.10
19,當代化學研讀,1,223 D0090,五8.9.10
20,當代化學研讀,1,223 D0090,四8.9.10
20,當代化學研讀,1,223 D0090,四8.9.10
22,當代化學研讀,1,223 D0090,五8.9.10
23,當代化學研讀,1,223 D0090,六2.3.4
24,當代化學研讀,1,223 D0090,五8.9.10
24,當代化學研讀,1,223 D0090,五8.9.10
25,當代化學研讀,1,223 D0090,四8.9.10
30,當代化學研讀,1,223 D0090,五A.B.C
31,當代化學研讀,1,223 D0090,五8.9.10
31,當代化學研讀,1,223 D0090,五8.9.10
32,當代化學研讀,1,223 D0090,六2.3.4
33,當代化學研讀,1,223 D0090,四8.9.10
33,當代化學研讀,1,223 D0090,四8.9.10
35,當代化學研讀,1,223 D0090,四8.9.10
38,當代化學研讀,1,223 D0090,四8.9.10
39,當代化學研讀,1,223 D0090,五8.9.10
40,當代化學研讀,1,223 D0090,五8.9.10
40,當代化學研讀,1,223 D0090,五8.9.10
41,當代化學研讀,1,223 D0090,五8.9.10
42,當代化學研讀,1,223 D0090,六2.3.4
43,當代化學研讀,1,223 D0090,六2.3.4
44,當代化學研讀,1,223 D0090,五8.9.10
01,博士班化學教學法與實習二,,223 D0220,
01,博士班化學教學法與實習二,,223 D0220,
02,博士班化學教學法與實習二,,223 D0220,
02,博士班化學教學法與實習二,,223 D0220,
03,博士班化學教學法與實習二,,223 D0220,
03,博士班化學教學法與實習二,,223 D0220,
04,博士班化學教學法與實習二,,223 D0220,
04,博士班化學教學法與實習二,,223 D0220,
05,博士班化學教學法與實習二,,223 D0220,
05,博士班化學教學法與實習二,,223 D0220,
06,博士班化學教學法與實習二,,223 D0220,
06,博士班化學教學法與實習二,,223 D0220,
07,博士班化學教學法與實習二,,223 D0220,
07,博士班化學教學法與實習二,,223 D0220,
08,博士班化學教學法與實習二,,223 D0220,
08,博士班化學教學法與實習二,,223 D0220,
,高等分析化學專論二,3,223 D1140,二3.4五2
,高等有機化學專論一,4,223 D1230,一3.4五3.4
,高等物理化學專論二,3,223ED1320,一2三3.4
,高等無機化學專論二,3,223 D1420,二2四3.4
,高等化學生物學專論二,3,223ED1620,五2.3.4
,高等有機化學一-國際學程,3,223ED9110,一6.7.8
,高等分析化學一-國際學程,3,223ED9150,三2.3.4
,高等物理化學二-國際學程,3,223ED9180,一2三3.4
,專題討論(國際學程),1,223ED9210,三7.8
,專題研究(國際學程),1,223ED9220,
,專題演講(國際學程),1,223ED9230,
,實驗室見習(國際學程),2,223ED9240,
,書報討論(國際學程),1,223ED9260,
,碩士論文,,223 M0010,
,碩士論文,,223 M0010,
01,專題研究,1,223 M0020,
05,專題研究,1,223 M0020,
08,專題研究,1,223 M0020,
11,專題研究,1,223 M0020,
12,專題研究,1,223 M0020,
15,專題研究,1,223 M0020,
16,專題研究,1,223 M0020,
17,專題研究,1,223 M0020,
20,專題研究,1,223 M0020,
21,專題研究,1,223 M0020,
22,專題研究,1,223 M0020,
23,專題研究,1,223 M0020,
24,專題研究,1,223 M0020,
25,專題研究,1,223 M0020,
26,專題研究,1,223 M0020,
27,專題研究,1,223 M0020,
29,專題研究,1,223 M0020,
30,專題研究,1,223 M0020,
31,專題研究,1,223 M0020,
32,專題研究,1,223 M0020,
35,專題研究,1,223 M0020,
36,專題研究,1,223 M0020,
37,專題研究,1,223 M0020,
38,專題研究,1,223 M0020,
39,專題研究,1,223 M0020,
40,專題研究,1,223 M0020,
41,專題研究,1,223 M0020,
42,專題研究,1,223 M0020,
43,專題研究,1,223 M0020,
44,專題研究,1,223 M0020,
45,專題研究,1,223 M0020,
46,專題研究,1,223 M0020,
47,專題研究,1,223 M0020,
48,專題研究,1,223 M0020,
51,專題研究,1,223 M0020,
52,專題研究,1,223 M0020,
54,專題研究,1,223 M0020,
71,專題研究,1,223 M0020,
73,專題研究,1,223 M0020,
74,專題研究,1,223 M0020,
76,專題研究,1,223 M0020,
77,專題研究,1,223 M0020,
78,專題研究,1,223 M0020,
79,專題研究,1,223 M0020,
80,專題研究,1,223 M0020,
81,專題研究,1,223 M0020,
82,專題研究,1,223 M0020,
84,專題研究,1,223 M0020,
85,專題研究,1,223 M0020,
86,專題研究,1,223 M0020,
88,專題研究,1,223 M0020,
89,專題研究,1,223 M0020,
01,當代化學導讀,1,223 M0090,五8.9.10
01,當代化學導讀,1,223 M0090,五8.9.10
05,當代化學導讀,1,223 M0090,四8.9.10
08,當代化學導讀,1,223 M0090,四8.9.10
11,當代化學導讀,1,223 M0090,五A.B.C
11,當代化學導讀,1,223 M0090,五A.B.C
12,當代化學導讀,1,223 M0090,六2.3.4
12,當代化學導讀,1,223 M0090,六2.3.4
15,當代化學導讀,1,223 M0090,五8.9.10
16,當代化學導讀,1,223 M0090,五8.9.10
17,當代化學導讀,1,223 M0090,四8.9.10
20,當代化學導讀,1,223 M0090,四8.9.10
20,當代化學導讀,1,223 M0090,四8.9.10
21,當代化學導讀,1,223 M0090,四8.9.10
22,當代化學導讀,1,223 M0090,五8.9.10
22,當代化學導讀,1,223 M0090,五8.9.10
23,當代化學導讀,1,223 M0090,六2.3.4
24,當代化學導讀,1,223 M0090,五8.9.10
24,當代化學導讀,1,223 M0090,五8.9.10
25,當代化學導讀,1,223 M0090,四8.9.10
25,當代化學導讀,1,223 M0090,四8.9.10
26,當代化學導讀,1,223 M0090,五8.9.10
27,當代化學導讀,1,223 M0090,四8.9.10
29,當代化學導讀,1,223 M0090,四8.9.10
29,當代化學導讀,1,223 M0090,四8.9.10
30,當代化學導讀,1,223 M0090,五A.B.C
31,當代化學導讀,1,223 M0090,五8.9.10
31,當代化學導讀,1,223 M0090,五8.9.10
32,當代化學導讀,1,223 M0090,六2.3.4
32,當代化學導讀,1,223 M0090,六2.3.4
35,當代化學導讀,1,223 M0090,四8.9.10
36,當代化學導讀,1,223 M0090,二A.B.C
37,當代化學導讀,1,223 M0090,五8.9.10
37,當代化學導讀,1,223 M0090,五8.9.10
38,當代化學導讀,1,223 M0090,四8.9.10
39,當代化學導讀,1,223 M0090,五8.9.10
40,當代化學導讀,1,223 M0090,五8.9.10
40,當代化學導讀,1,223 M0090,五8.9.10
41,當代化學導讀,1,223 M0090,五8.9.10
42,當代化學導讀,1,223 M0090,六2.3.4
42,當代化學導讀,1,223 M0090,六2.3.4
43,當代化學導讀,1,223 M0090,六2.3.4
44,當代化學導讀,1,223 M0090,五8.9.10
45,當代化學導讀,1,223 M0090,五8.9.10
46,當代化學導讀,1,223 M0090,四8.9.10
01,碩士班化學教學法與實習二,,223 M0220,
02,碩士班化學教學法與實習二,,223 M0220,
03,碩士班化學教學法與實習二,,223 M0220,
04,碩士班化學教學法與實習二,,223 M0220,
05,碩士班化學教學法與實習二,,223 M0220,
06,碩士班化學教學法與實習二,,223 M0220,
07,碩士班化學教學法與實習二,,223 M0220,
08,碩士班化學教學法與實習二,,223 M0220,
09,碩士班化學教學法與實習二,,223 M0220,
10,碩士班化學教學法與實習二,,223 M0220,
11,碩士班化學教學法與實習二,,223 M0220,
12,碩士班化學教學法與實習二,,223 M0220,
,高等分析化學二,3,223 M1140,二3.4五2
,高等有機化學一,4,223 M1230,一3.4五3.4
,高等物理化學二,3,223EM1320,一2三3.4
,高等無機化學二,3,223 M1420,二2四3.4
,高等化學生物學二,3,223EM1620,五2.3.4
,有機光化學,3,223EU0230,一2四6.7
,有機光化學,3,223EU0230,一2四6.7
,有機光化學,3,223EU0230,一2四6.7
,有機光化學,3,223EU0230,一2四6.7
,物理化學特論二,3,223 U0320,三8.9.10
,物理化學特論二,3,223 U0320,三8.9.10
,物理化學特論二,3,223 U0320,三8.9.10
,觸媒化學,3,223 U0530,一7四6.7
,觸媒化學,3,223 U0530,一7四6.7
,觸媒化學,3,223 U0530,一7四6.7
,有機金屬化學,2,223 U0550,二6.7
,有機金屬化學,2,223 U0550,二6.7
,有機金屬化學,2,223 U0550,二6.7
,同步輻射相關研究,2,223 U0770,三6.7
,同步輻射相關研究,2,223 U0770,三6.7
,同步輻射相關研究,2,223 U0770,三6.7
,同步輻射相關研究,2,223 U0770,三6.7
,生物化學,3,223 U0860,三8.9.10
,生物化學,3,223 U0860,三8.9.10
,生物化學,3,223 U0860,三8.9.10
,生物化學,3,223 U0860,三8.9.10
,生物化學,3,223 U0860,三8.9.10
,材料化學,3,223 U0910,四1.2五6.7
,材料化學,3,223 U0910,四1.2五6.7
,材料化學,3,223 U0910,四1.2五6.7
,材料化學,3,223 U0910,四1.2五6.7
,材料化學,3,223 U0910,四1.2五6.7
,材料化學,3,223 U0910,四1.2五6.7
,核磁共振導論,3,223 U2160,一6.7三2
,核磁共振導論,3,223 U2160,一6.7三2
,核磁共振導論,3,223 U2160,一6.7三2
,軟物質導論,2,223 U2190,二6.7
,軟物質導論,2,223 U2190,二6.7
,軟物質導論,2,223 U2190,二6.7
,凝態光譜動力學原理應用(二),3,223 U2360,二2五6.7
,凝態光譜動力學原理應用(二),3,223 U2360,二2五6.7
,凝態光譜動力學原理應用(二),3,223 U2360,二2五6.7
,質譜分析與影像,3,223 U2410,三8.9.10
,質譜分析與影像,3,223 U2410,三8.9.10
,質譜分析與影像,3,223 U2410,三8.9.10
,質譜儀及其應用,3,223 U2510,五7.8.9
,質譜儀及其應用,3,223 U2510,五7.8.9
,質譜儀及其應用,3,223 U2510,五7.8.9
,藥物設計與開發,2,223 U2650,三6.7
,藥物設計與開發,2,223 U2650,三6.7
,藥物設計與開發,2,223 U2650,三6.7
,藥物設計與開發,2,223 U2650,三6.7
,藥物設計與開發,2,223 U2650,三6.7
,細胞生物學概論,2,223 U2740,二6.7
,細胞生物學概論,2,223 U2740,二6.7
,細胞生物學概論,2,223 U2740,二6.7
,有機金屬化學導論(國際學程),3,223 U9260,一2.3.4
,永續化學科技導論二 (國際學程),3,223EU9280,三2.3.4
,博士論文,,224 D0010,
,專題討論二,1,224 D0050,五3.4
,構造地質學特論二,3,224 D1720,
,地球化學特論二,3,224 D1820,
,環境地質學特論,3,224 D1940,
,鈾釷定年特論,3,224 D1970,
,碩士論文,,224 M0010,
,專題討論二,1,224 M0130,五6.7
01,高等野外地質學,2,224 M1410,
,高等地層學,2,224 M1710,
,高等地層學實驗,1,224 M1720,
,高等構造地質學,2,224 M1750,二3.4
,震層學,2,224 M2230,
,震層學實習,1,224 M2240,
,地化分析技術發展書報討論,2,224 M2600,三A.B
,地表作用與環境書報討論,2,224 M2630,二6.7
,工程地質學,2,224 U0910,四A.B.C
,工程地質學,2,224 U0910,四A.B.C
,生痕化石,2,224 U1620,三A.B
,生痕化石,2,224 U1620,三A.B
,地震與斷層力學,3,224 U1990,三8.9.10
,地震與斷層力學,3,224 U1990,三8.9.10
,科技英文,2,224 U2020,二6.7
,科技英文,2,224 U2020,二6.7
,時序分析,2,224 U2090,一A.B
,時序分析,2,224 U2090,一A.B
,地震學原理,3,224 U2110,二2.3.4
,地震學原理,3,224 U2110,二2.3.4
,地球物理書報討論一,2,224 U2190,三6.7
,地球物理書報討論一,2,224 U2190,三6.7
,古生物學,2,224 U2290,
,古生物學,2,224 U2290,
,地震地質學,2,224 U2430,
,地震地質學,2,224 U2430,
,地質微生物學書報討論,2,224 U2510,
,地質微生物學書報討論,2,224 U2510,
,古氣候動力學,2,224 U2650,
,古氣候動力學,2,224 U2650,
,地球科學繪圖,3,224 U2660,三2.3.4
,地球科學繪圖,3,224 U2660,三2.3.4
,博士論文,,227 D0010,
,專題討論,1,227 D0060,三7
,臨床健康心理學督導訓練,3,227 D0770,一7.8.9
,高等臨床心理學二,3,227 D3500,二2.3.4
,高等臨床心理學五,3,227 D3550,一6.7.8.9
,高等臨床健康心理學二,3,227 D3600,一A.B.C
,行為神經科學獨立研究一,3,227 D8000,
,行為神經科學獨立研究一,3,227 D8000,
,碩士論文,,227 M0010,
,專題討論,1,227 M0050,三8
,語言發展與障礙專題討論四,3,227 M0380,
,語言發展與障礙專題討論四,3,227 M0380,
,高等發展心理學,3,227 M2100,五2.3.4
,臨床心理學特論二,2,227 M2360,二2.3.4
,臨床神經心理衡鑑,3,227 M2570,一6.7.8
,工商心理學專題研究(一),2,227 M3020,五8.9
,工商心理學專題研究三,2,227 M3060,五6.7
,社會心理學專題研究七,2,227 M4250,二7.8.9
,臨床健康心理學二,3,227 M5810,二7.8.9
,正向心理學與文化,3,227 M6190,三2.3.4
,兒童心理衡鑑,3,227 M6200,一10.A.B
,兒童心理衡鑑,3,227 M6200,一10.A.B
,科學論文寫作: 認知科學研究,3,227 M6860,五2.3.4
,焦慮與憂鬱專題討論下,3,227 M6890,一2.3.4
,精神科臨床心理學實習,6,227 M7040,一7.8.9.10
,臨床兒童心理實習,6,227 M7080,
,臨床兒童心理實習,6,227 M7080,
,臨床神經心理實習二,6,227 M7090,
,精神科臨床心理學實習二,6,227 M7380,四6.7.8.9
,臨床神經心理衡鑑見習二,3,227 M7610,
,心理計量專題研究二,2,227 M8210,
,心理學專題研究督導二,1,227 M9230,
,神經與行為模型建構,2,227 M9240,四6.7
,神經與行為模型建構,2,227 M9240,四6.7
,選擇行為專題研究四,3,227 M9250,二10.A.B
,心理學數理方法,3,227 U0920,二6五3.4
,心理學數理方法,3,227 U0920,二6五3.4
,多變項分析,3,227 U1010,四6.7.8
,多變項分析,3,227 U1010,四6.7.8
,多變項分析,3,227 U1010,四6.7.8
,性格心理學專題研究,3,227 U1130,五2.3.4
,性格心理學專題研究,3,227 U1130,五2.3.4
,文化心理學專題,3,227 U1510,四2.3.4
,文化心理學專題,3,227 U1510,四2.3.4
,夢的心理學與其應用,2,227 U2160,三8.9
,夢的心理學與其應用,2,227 U2160,三8.9
,質性研究法,3,227 U2600,二2.3.4
,質性研究法,3,227 U2600,二2.3.4
,社會認知專題討論,3,227 U4120,三A.B.C
,社會認知專題討論,3,227 U4120,三A.B.C
,生物檢測技術應用在心理學,2,227 U4220,
,生物檢測技術應用在心理學,2,227 U4220,
,意識與知覺專題研究四,3,227 U4420,一2.3.4
,意識與知覺專題研究四,3,227 U4420,一2.3.4
,意識與知覺專題研究四,3,227 U4420,一2.3.4
,人力資源管理,3,227 U5040,四7.8.9.10
,人力資源管理,3,227 U5040,四7.8.9.10
,兒童語言障礙,3,227 U6270,二2.3.4
,兒童語言障礙,3,227 U6270,二2.3.4
,兒童語言障礙,3,227 U6270,二2.3.4
,使用者經驗專題討論一,3,227 U6440,
,使用者經驗專題討論一,3,227 U6440,
,創造力理論與培養,2,227 U6550,三3.4
,創造力理論與培養,2,227 U6550,三3.4
,災難與創傷心理學專題一,3,227 U7090,二7.8.9
,災難與創傷心理學專題一,3,227 U7090,二7.8.9
,神經編碼數理方法,2,227 U8290,二7.8
,神經編碼數理方法,2,227 U8290,二7.8
,神經編碼數理方法,2,227 U8290,二7.8
,感覺神經科學專題研究八,2,227 U8360,二9.10
,感覺神經科學專題研究八,2,227 U8360,二9.10
,感覺神經科學專題研究八,2,227 U8360,二9.10
,視覺專題研究四,3,227 U9030,二6.7.8
,視覺專題研究四,3,227 U9030,二6.7.8
,視覺專題研究四,3,227 U9030,二6.7.8
,知覺理論,3,227 U9120,
,知覺理論,3,227 U9120,
,知覺理論,3,227 U9120,
,心理與神經資訊學專題研究三,3,227 U9330,
,心理與神經資訊學專題研究三,3,227 U9330,
,心理與神經資訊學專題研究三,3,227 U9330,
,社會脈絡下的記憶書報討論一,2,227 U9350,四8.9
,社會脈絡下的記憶書報討論一,2,227 U9350,四8.9
,社會脈絡下的記憶書報討論一,2,227 U9350,四8.9
,博士論文,,228 D0010,
,專題討論一,1,228 D0050,二3.4
,專題討論二,1,228 D0080,二3.4
,專題討論三,,228 D0170,二3.4
,專題討論四,,228 D0180,二3.4
,碩士論文,,228 M0010,
,專題討論二,1,228 M0060,二3.4
,地理思想,2,228 M1150,五3.4
,智慧城市導論,3,228 M3960,四8.9.10
,地理資訊系統專論,3,228 M4700,二2.3.4
,批判地理學一,3,228 M8060,二A.B.C
,水文地形作用模擬,3,228 M8340,一7.8.9
,空間資訊專論,3,228 M9000,三2.3.4
,世界地理,3,228 U1420,一7.8.9
,"食物,農業與社會",3,228 U1530,四7.8.9
,"食物,農業與社會",3,228 U1530,四7.8.9
,"食物,農業與社會",3,228 U1530,四7.8.9
,"食物,農業與社會",3,228 U1530,四7.8.9
,臺灣霧林探索,3,228 U1540,三6.7.8
,臺灣霧林探索,3,228 U1540,三6.7.8
,臺灣霧林探索,3,228 U1540,三6.7.8
,公眾參與地理資訊系統概論,3,228 U2070,二7.8.9
,公眾參與地理資訊系統概論,3,228 U2070,二7.8.9
,性別、社會與空間,3,228 U2250,三2.3.4
,性別、社會與空間,3,228 U2250,三2.3.4
,性別、社會與空間,3,228 U2250,三2.3.4
,性別、社會與空間,3,228 U2250,三2.3.4
,性別、社會與空間,3,228 U2250,三2.3.4
,運輸地理學,3,228 U2410,二7.8.9
,運輸地理學,3,228 U2410,二7.8.9
,運輸地理學,3,228 U2410,二7.8.9
,運輸地理學,3,228 U2410,二7.8.9
,遙測國土監測,3,228 U2520,三7.8.9
,遙測國土監測,3,228 U2520,三7.8.9
,能源與環境導論,3,228 U3150,一7.8.9
,能源與環境導論,3,228 U3150,一7.8.9
,能源與環境導論,3,228 U3150,一7.8.9
,能源與環境導論,3,228 U3150,一7.8.9
,能源與環境導論,3,228 U3150,一7.8.9
,地理學與科學技術研究,3,228 U3160,四7.8.9
,地理學與科學技術研究,3,228 U3160,四7.8.9
,環境水資源管理,3,228 U3170,二A.B.C
,環境水資源管理,3,228 U3170,二A.B.C
,博士論文,,229 D0010,
,專題討論,,229 D0030,二6.7
,專題討論,1,229 D0050,二6.7
,獨立研究二十七,2,229 D4260,
,碩士論文,,229 M0010,
01,專題討論,,229 M0050,二6.7
02,專題討論,,229 M0050,二6.7
03,專題討論,,229 M0050,二6.7
01,專題討論,2,229 M0070,二6.7
02,專題討論,2,229 M0070,二6.7
03,專題討論,2,229 M0070,二6.7
,高等大氣動力學,3,229 M1010,二3三3.4
,高等大氣動力學,3,229 M1010,二3三3.4
,雷達氣象學,3,229 M3020,三7.8.9
,雷達氣象學,3,229 M3020,三7.8.9
,資料同化,3,229 M8150,三2.3.4
,雲動力學,3,229 M8230,二3.4五2
,雲動力學,3,229 M8230,二3.4五2
01,大氣科學專題討論（2）,1,229 M8280,四6.7
01,大氣科學專題討論（2）,1,229 M8280,四6.7
02,大氣科學專題討論（2）,1,229 M8280,四6.7
02,大氣科學專題討論（2）,1,229 M8280,四6.7
,氣候診斷,2,229 M8290,四3.4
,氣候診斷,2,229 M8290,四3.4
,氣候變遷科學,2,229 M8300,五6.7
,氣候變遷科學,2,229 M8300,五6.7
,氣候變遷科學,2,229 M8300,五6.7
,氣候變遷科學,2,229 M8300,五6.7
,天氣診斷專題一,2,229 U2040,四8.9
,天氣診斷專題一,2,229 U2040,四8.9
,能源與環境,3,229 U4170,四2.3.4
,邊界層氣象學,3,229 U5010,二3.4五3
,邊界層氣象學,3,229 U5010,二3.4五3
,生物氣象學,3,229 U5310,一6.7.8
,生物氣象學,3,229 U5310,一6.7.8
,大氣遙測,2,229 U5520,一6.7
,大氣遙測,2,229 U5520,一6.7
,天氣學二,2,229 U5620,三3.4
,大氣動力學二,3,229 U5640,一2四1.2
,雲霧觀測實作,2,229 U5660,三10.A
,雲霧觀測實作,2,229 U5660,三10.A
,氣候變遷議題實作,3,229 U5710,五2.3.4
,氣候變遷議題實作,3,229 U5710,五2.3.4
,氣候變遷議題實作,3,229 U5710,五2.3.4
,大氣科學實驗,3,229 U5750,一10.A.B
,大氣科學實驗,3,229 U5750,一10.A.B
,博士論文,,241 D0010,
02,專題討論,1,241ED0470,三8.9
03,專題討論,1,241 D0470,四1.2
04,專題討論,1,241 D0470,二10.A
,書報討論,1,241 D0520,四9.10
,碩士論文,,241 M0010,
,碩士論文,,241 M0010,
,碩士論文,,241 M0010,
,碩士論文,,241 M0010,
,專題討論一,1,241 M0020,四7.8
,專題討論二,1,241 M0030,三6.7
,專題討論三下,1,241 M0042,四3.4
,書報討論,1,241 M0050,三3.4
,專題討論四下,1,241 M0072,二6.7
,理論物理海洋上,2,241 M1141,三3.4
,流體力學下,2,241 M1472,三6.7
,海洋二氧化碳系統,2,241 M1970,三3.4
,海洋二氧化碳系統,2,241 M1970,三3.4
,實測資料分析實習,2,241 M2100,五3.4
,理論海洋化學,3,241 M2370,四2.3.4
,理論海洋化學,3,241 M2370,四2.3.4
,海洋微生物學二,3,241 M2530,四2.3.4
,海床測繪概論,1,241 M2700,二8
,海洋細菌研究法二,2,241 M2780,五3.4
,地質海上實習,1,241 M2960,
,化學組書報討論,1,241 M2970,二8.9
,化學海上實習,1,241 M3010,
,地質組書報討論下,1,241 M3052,四6.7
,震測資料處理實務,3,241 M3090,三3.4
,河口微量元素化學,2,241 M3150,二3.4
,沈積物化學,2,241 M3190,三8.9
,沈積物化學,2,241 M3190,三8.9
,珊瑚生物學選讀,3,241 M3270,二A.B.C
,環境放射化學二,2,241 M3330,二6.7
,海洋沈積學,2,241 M3340,五3.4
,穩定同位素地球化學,3,241 M3380,四8.9
,天然氣水合物專題討論二,2,241 M3390,一8.9
,天然氣水合物專題討論二,2,241 M3390,一8.9
,魚類生理生態專題研究一,1,241 M3500,一1.2
